Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Quarter,Day_of_Week,Week_of_Year,Shipping_Days,Discount,Discounted_Sales,Profit_Margin,Profit,Profitability,Is_Profitable
538,CA-2016-147851,2016-12-03,2016-12-08,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,2016,12,December,4,Saturday,48,5,0.03560318944430525,10.36919450709483,0.38419309590167894,3.9837729396874466,0.3705145963250973,True
539,CA-2016-134894,2016-12-07,2016-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,2016,12,December,4,Wednesday,49,4,0.15486002355603018,129.25570799734072,0.2732686353619058,35.32153093717027,0.2309502480526368,True
540,CA-2016-134894,2016-12-07,2016-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,2016,12,December,4,Wednesday,49,4,0.27176278293497136,206.76111066910295,0.3269132161601153,26.921473305798994,0.09482063012749715,True
541,CA-2015-140795,2015-02-01,2015-02-03,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302.0,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,2015,2,February,1,Sunday,5,2,0.24081020545174447,355.984094663677,0.23355099278794716,83.14043872542032,0.1773095302312227,True
542,CA-2017-136924,2017-07-14,2017-07-17,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705.0,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,2017,7,July,3,Friday,28,3,0.171234926890176,315.64678080489995,0.20778778532500544,65.58754552841759,0.17220725909620652,True
543,US-2016-120161,2016-12-18,2016-12-23,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503.0,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776,2016,12,December,4,Sunday,50,5,0.09857583590881676,583.0195151542391,0.34126513526569485,198.96423370165124,0.30762463929034356,True
544,CA-2015-103849,2015-05-11,2015-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2015,5,May,2,Monday,20,5,0.18434013688117135,47.39962596556137,0.2326567384448563,11.027842380653631,0.1897687634336046,True
545,CA-2015-103849,2015-05-11,2015-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792,2015,5,May,2,Monday,20,5,0.17362564809157915,83.29192367755356,0.2407482006952483,20.052380757816966,0.19894813832265423,True
546,CA-2015-103849,2015-05-11,2015-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.0,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2015,5,May,2,Monday,20,5,0.1869215307734507,53.75424375750563,0.205065826046341,11.02315839962926,0.16673460793243677,True
547,CA-2018-162929,2018-11-19,2018-11-22,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035.0,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,2018,11,November,4,Monday,47,3,0.18496432038623398,33.64467285445626,0.25079335080656234,8.437860241959674,0.20440552911724016,True
548,CA-2018-162929,2018-11-19,2018-11-22,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2018,11,November,4,Monday,47,3,0.04570502954134888,12.749380805327577,0.28592020577740945,3.645305583393815,0.27285221432588436,True
549,CA-2016-113173,2016-11-15,2016-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272,2016,11,November,4,Tuesday,46,2,0.09874384089242108,225.559181452172,0.3274003533758556,73.84815571460985,0.29507158497398767,True
550,CA-2016-113173,2016-11-15,2016-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,2016,11,November,4,Tuesday,46,2,0.17679851001448177,9.35486173219543,0.3570395889137472,3.340055987208001,0.2939155215776136,True
551,CA-2016-113173,2016-11-15,2016-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,2016,11,November,4,Tuesday,46,2,0.015578753119031409,8.584153272802046,0.3690339437637898,3.1678439361349824,0.36328485506135116,True
552,CA-2017-136406,2017-04-15,2017-04-17,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110.0,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2017,4,April,2,Saturday,15,2,0.23784594727259037,854.8075966093754,0.2795899127661144,238.99558136782719,0.21309058511639703,True
553,CA-2018-112774,2018-09-11,2018-09-12,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,2018,9,September,3,Tuesday,37,1,0.12137667501740629,30.31601920519941,0.29849408662523946,9.049152462769216,0.26226386687831027,True
554,CA-2018-101945,2018-11-24,2018-11-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070.0,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,2018,11,November,4,Saturday,47,4,0.1266042439076037,9.453635663944096,0.3655335968112497,3.4556214471845923,0.31925549216413457,True
555,CA-2018-100650,2018-06-29,2018-07-03,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804.0,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2018,6,June,2,Friday,26,4,0.05197592528996138,1228.4306355277738,0.32213033123768636,395.71476752508335,0.30538730920764584,True
556,CA-2015-155852,2015-03-03,2015-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,2015,3,March,1,Tuesday,10,4,0.0380479767617598,18.715738564123203,0.27732804809898276,5.1903992447191465,0.2667762769695285,True
557,CA-2017-113243,2017-06-10,2017-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2017,6,June,2,Saturday,23,5,0.09176046307165842,18.80055841441667,0.3088321011844737,5.806215958565737,0.2804935245683931,True
558,CA-2017-113243,2017-06-10,2017-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,2017,6,June,2,Saturday,23,5,0.1753899943372544,1101.415092363616,0.29948877720434447,329.86145920638944,0.2469614422664032,True
559,CA-2017-113243,2017-06-10,2017-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,2017,6,June,2,Saturday,23,5,0.04971154140334808,30.78934605853152,0.2575980257881331,7.9312747599853575,0.2447924308637456,True
560,CA-2018-118731,2018-11-20,2018-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.0,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,2018,11,November,4,Tuesday,47,2,0.2267558079086501,32.940202583091505,0.2273902147750798,7.490279740103817,0.17582816291323514,True
561,CA-2018-118731,2018-11-20,2018-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,2018,11,November,4,Tuesday,47,2,0.12271186096230279,73.74133181495267,0.29375404913802383,21.66181480947293,0.25770694310308523,True
562,CA-2015-145576,2015-09-14,2015-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614.0,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,2015,9,September,3,Monday,38,4,0.18914768439789054,10.541080102827422,0.39176969918995896,4.129675781021961,0.31766736777092003,True
563,CA-2015-145576,2015-09-14,2015-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614.0,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,2015,9,September,3,Monday,38,4,0.2915326949617946,9.30075878054156,0.20822704353900032,1.016614498052436,0.07743864244762615,True
564,CA-2016-130736,2016-12-07,2016-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2016,12,December,4,Wednesday,49,2,0.156580828716912,3.3399399182810283,0.3574416220350562,1.193833541890004,0.30147311663888987,True
565,CA-2016-130736,2016-12-07,2016-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105.0,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,2016,12,December,4,Wednesday,49,2,0.07336201895109376,2.4185251305376454,0.29899515808394633,0.7231273037351003,0.2770602696303066,True
566,CA-2018-137099,2018-12-07,2018-12-10,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,2018,12,December,4,Friday,49,3,0.16798353737092664,311.486995213222,0.15504623032332288,48.29488440254899,0.1290010160975837,True
567,CA-2018-156951,2018-10-01,2018-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,2018,10,October,4,Monday,40,7,0.09085354864052451,83.49601009285423,0.3212907220237602,26.826493368836307,0.2921003197826253,True
568,CA-2018-156951,2018-10-01,2018-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,2018,10,October,4,Monday,40,7,0.16142656574233474,67.99824263708555,0.30319037504914614,20.61641268782081,0.254247394038832,True
569,CA-2018-156951,2018-10-01,2018-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,2018,10,October,4,Monday,40,7,0.09125992835811117,17.66590699271832,0.38517374860381903,6.804443618871734,0.35002281990080936,True
570,CA-2018-156951,2018-10-01,2018-10-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.0,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,2018,10,October,4,Monday,40,7,0.2212633894749064,351.32857931161703,0.2966842836904375,104.23366789304615,0.23103891347715658,True
571,CA-2018-164826,2018-12-28,2019-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,72.45,2018,12,December,4,Friday,52,7,0.19775439613902543,58.12269399972761,0.3586701363422564,20.84687458146155,0.28774154011679154,True
572,CA-2018-164826,2018-12-28,2019-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024.0,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,2018,12,December,4,Friday,52,7,0.014405333146067269,13.758901549280901,0.34163451914887866,4.700515714805342,0.33671316008634256,True
573,CA-2018-164826,2018-12-28,2019-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,33.264,2018,12,December,4,Friday,52,7,0.009082031216740739,32.961895313606334,0.3709451787004552,12.227056147411398,0.3675762430077981,True
574,CA-2018-164826,2018-12-28,2019-01-04,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,2018,12,December,4,Friday,52,7,0.1744173400455747,12.259902500323216,0.2497137015363342,3.0614656338302693,0.20615930194143228,True
575,CA-2017-127250,2017-11-03,2017-11-07,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270.0,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,2017,11,November,4,Friday,44,4,0.07687393514686924,8.141971892004614,0.34443110164232155,2.804348348303966,0.317953327472105,True
576,CA-2016-149713,2016-09-18,2016-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805.0,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,2016,9,September,3,Sunday,37,4,0.026208441829086482,156.50777922922921,0.3944110947949714,61.72840454972998,0.38407419456029107,True
577,CA-2016-149713,2016-09-18,2016-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805.0,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,2016,9,September,3,Sunday,37,4,0.17413289552375122,16.451272721166877,0.26379423290487425,4.3397508677891,0.2178589793066817,True
578,CA-2016-149713,2016-09-18,2016-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805.0,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2016,9,September,3,Sunday,37,4,0.00462925020541276,7.266206473500487,0.2657298488225595,1.9308479477167877,0.26449971886531337,True
579,CA-2018-118640,2018-07-20,2018-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2018,7,July,3,Friday,29,6,0.06315854326716451,65.30909163175943,0.30904115270918464,20.1831969602687,0.2895225636944672,True
580,CA-2018-118640,2018-07-20,2018-07-26,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,2018,7,July,3,Friday,29,6,0.2553720653796563,6.546768801182062,0.32877309408821515,-0.20469352968203317,-0.02328179363990368,False
581,CA-2016-132906,2016-09-10,2016-09-14,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004.0,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,2016,9,September,3,Saturday,36,4,0.18630786603150648,41.92141874205679,0.2799808063093994,11.737192621035028,0.22781817975611465,True
582,CA-2018-145233,2018-12-01,2018-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.0,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,2018,12,December,4,Saturday,48,4,0.24600651505709542,354.6604394735037,0.1887872267226468,66.9553607964379,0.14234433898931473,True
583,CA-2018-145233,2018-12-01,2018-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.0,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2018,12,December,4,Saturday,48,4,0.14852361879857393,89.90228223277137,0.23566720919544176,21.187019954098176,0.20066506245357418,True
584,CA-2018-145233,2018-12-01,2018-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.0,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,2018,12,December,4,Saturday,48,4,0.19446574206207867,25.094003203282124,0.3646888375668758,9.151502858104417,0.2937693521476764,True
585,CA-2018-145233,2018-12-01,2018-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.0,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,2018,12,December,4,Saturday,48,4,0.09941964873547385,6.108636522627282,0.32275860904957376,1.9716150272326065,0.29067006151151503,True
586,CA-2018-145233,2018-12-01,2018-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,2018,12,December,4,Saturday,48,4,0.09802912375563862,366.5321010376686,0.21077081673741013,77.25427029618835,0.19010913825938153,True
587,CA-2016-128139,2016-07-03,2016-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475.0,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,2016,7,July,3,Sunday,26,6,0.12609112731027877,62.03005178351642,0.3158525631669865,19.592350849204564,0.2760263574134202,True
588,CA-2016-128139,2016-07-03,2016-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,2016,7,July,3,Sunday,26,6,0.04458377233716811,281.780908024599,0.3555169195041963,100.1778803960007,0.33966663410300985,True
589,US-2017-156986,2017-03-20,2017-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301.0,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2017,3,March,1,Monday,12,4,0.0756091677915545,78.37355231796086,0.1965805654335936,15.406717229704075,0.18171727247716637,True
590,US-2017-156986,2017-03-20,2017-03-24,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,2017,3,March,1,Monday,12,4,0.008089145624600147,20.56826347632829,0.3418104997919786,7.030448418696872,0.33904554488314387,True
